Index	Longitude	Latitude	Depth	Salinity_current	Temperature_current	Salinity_future	Temperature_future	Fucus_vesiculosus_bio	Idotea_baltica_abu	POINT_X	POINT_Y
5952	17.58057	58.75293	0.7	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	262.50	128993.297399997	6530362.0571
5953	17.58057	58.75293	0.8	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	625.00	128993.297399997	6530362.0571
5954	17.58057	58.75293	1.3	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	483.33	128993.297399997	6530362.0571
5955	17.58057	58.75293	1.4	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	1425.00	128993.297399997	6530362.0571
5956	17.58057	58.75293	1.5	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	409.38	128993.297399997	6530362.0571
5957	17.58057	58.75293	1.6	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	533.33	128993.297399997	6530362.0571
5958	17.58057	58.75293	1.7	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	41.67	128993.297399997	6530362.0571
5959	17.58057	58.75293	1.8	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	288.89	128993.297399997	6530362.0571
5960	17.58057	58.75293	1.9	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	125.00	128993.297399997	6530362.0571
5961	17.58057	58.75293	2	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	283.82	128993.297399997	6530362.0571
5962	17.58057	58.75293	2.1	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	266.67	128993.297399997	6530362.0571
5963	17.58057	58.75293	2.2	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	125.00	128993.297399997	6530362.0571
5964	17.58057	58.75293	2.3	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	1391.67	128993.297399997	6530362.0571
5965	17.58057	58.75293	4.4	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	53.13	128993.297399997	6530362.0571
5966	17.58057	58.75293	4.5	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	66.67	128993.297399997	6530362.0571
5967	17.58057	58.75293	4.6	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	133.33	128993.297399997	6530362.0571
5968	17.58057	58.75293	4.7	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	75.00	128993.297399997	6530362.0571
5969	17.58057	58.75293	4.8	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	37.50	128993.297399997	6530362.0571
5970	17.58057	58.75293	4.9	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	170.00	128993.297399997	6530362.0571
5971	17.58057	58.75293	5	5.9489269257	16.4148368835	4.0343537331	17.0655860901	2.37	131.35	128993.297399997	6530362.0571
5972	17.58057	58.75293	5.1	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	88.89	128993.297399997	6530362.0571
5973	17.58057	58.75293	5.3	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	400.00	128993.297399997	6530362.0571
5974	17.58057	58.75293	5.5	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	341.67	128993.297399997	6530362.0571
5975	17.58057	58.75293	5.8	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	25.00	128993.297399997	6530362.0571
5976	17.58057	58.75293	7.3	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	25.00	128993.297399997	6530362.0571
5977	17.58057	58.75293	7.5	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	58.33	128993.297399997	6530362.0571
5978	17.58057	58.75293	7.6	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	50.00	128993.297399997	6530362.0571
5979	17.58057	58.75293	7.7	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	0.00	128993.297399997	6530362.0571
5980	17.58057	58.75293	7.8	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	25.00	128993.297399997	6530362.0571
5981	17.58057	58.75293	7.9	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	66.67	128993.297399997	6530362.0571
5982	17.58057	58.75293	8	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	225.00	128993.297399997	6530362.0571
5983	17.58057	58.75293	8.1	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	57.14	128993.297399997	6530362.0571
5984	17.58057	58.75293	8.3	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	61.36	128993.297399997	6530362.0571
5985	17.58057	58.75293	8.4	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	60.00	128993.297399997	6530362.0571
5986	17.58057	58.75293	8.6	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	50.00	128993.297399997	6530362.0571
5987	17.58057	58.75293	8.7	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	25.00	128993.297399997	6530362.0571
5988	17.58057	58.75293	8.8	5.9489269257	16.4148368835	4.0343537331	17.0655860901	0.00	450.00	128993.297399997	6530362.0571
5989	17.63077	58.82005	0.1	5.907752037	16.1750106812	4.0057349205	16.919052124	0.21	12.50	132594.630699999	6537527.907
5990	17.63077	58.82005	0.2	5.907752037	16.1750106812	4.0057349205	16.919052124	84.26	176.79	132594.630699999	6537527.907
5991	17.63077	58.82005	0.3	5.907752037	16.1750106812	4.0057349205	16.919052124	26.53	484.38	132594.630699999	6537527.907
5992	17.63077	58.82005	0.4	5.907752037	16.1750106812	4.0057349205	16.919052124	318.54	225.00	132594.630699999	6537527.907
5993	17.63077	58.82005	0.5	5.907752037	16.1750106812	4.0057349205	16.919052124	159.07	254.84	132594.630699999	6537527.907
5994	17.63077	58.82005	0.6	5.907752037	16.1750106812	4.0057349205	16.919052124	981.15	460.42	132594.630699999	6537527.907
5995	17.63077	58.82005	0.7	5.907752037	16.1750106812	4.0057349205	16.919052124	240.11	540.48	132594.630699999	6537527.907
5996	17.63077	58.82005	0.8	5.907752037	16.1750106812	4.0057349205	16.919052124	154.50	191.20	132594.630699999	6537527.907
5997	17.63077	58.82005	0.9	5.907752037	16.1750106812	4.0057349205	16.919052124	1333.80	795.83	132594.630699999	6537527.907
5998	17.63077	58.82005	1	5.907752037	16.1750106812	4.0057349205	16.919052124	753.14	636.11	132594.630699999	6537527.907
5999	17.63077	58.82005	1.2	5.907752037	16.1750106812	4.0057349205	16.919052124	278.79	477.41	132594.630699999	6537527.907
6000	17.63077	58.82005	1.3	5.907752037	16.1750106812	4.0057349205	16.919052124	26.55	215.37	132594.630699999	6537527.907
6001	17.63077	58.82005	1.5	5.907752037	16.1750106812	4.0057349205	16.919052124	1198.64	1027.78	132594.630699999	6537527.907
6002	17.63077	58.82005	1.6	5.907752037	16.1750106812	4.0057349205	16.919052124	789.95	828.75	132594.630699999	6537527.907
6003	17.63077	58.82005	1.7	5.907752037	16.1750106812	4.0057349205	16.919052124	791.65	1067.86	132594.630699999	6537527.907
6004	17.63077	58.82005	1.8	5.907752037	16.1750106812	4.0057349205	16.919052124	130.90	361.90	132594.630699999	6537527.907
6005	17.63077	58.82005	2	5.907752037	16.1750106812	4.0057349205	16.919052124	588.23	470.83	132594.630699999	6537527.907
6006	17.63077	58.82005	3.2	5.907752037	16.1750106812	4.0057349205	16.919052124	27.69	270.83	132594.630699999	6537527.907
6007	17.63077	58.82005	3.3	5.907752037	16.1750106812	4.0057349205	16.919052124	0.04	108.33	132594.630699999	6537527.907
6008	17.63077	58.82005	3.4	5.907752037	16.1750106812	4.0057349205	16.919052124	1.64	95.83	132594.630699999	6537527.907
6009	17.63077	58.82005	3.5	5.907752037	16.1750106812	4.0057349205	16.919052124	21.94	158.33	132594.630699999	6537527.907
6010	17.63077	58.82005	3.6	5.907752037	16.1750106812	4.0057349205	16.919052124	4.74	175.00	132594.630699999	6537527.907
6011	17.63077	58.82005	3.7	5.907752037	16.1750106812	4.0057349205	16.919052124	29.54	178.57	132594.630699999	6537527.907
6012	17.63077	58.82005	3.8	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	100.00	132594.630699999	6537527.907
6013	17.63077	58.82005	3.9	5.907752037	16.1750106812	4.0057349205	16.919052124	0.11	219.44	132594.630699999	6537527.907
6014	17.63077	58.82005	4.3	5.907752037	16.1750106812	4.0057349205	16.919052124	9.86	175.00	132594.630699999	6537527.907
6015	17.63077	58.82005	4.7	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	25.00	132594.630699999	6537527.907
6016	17.63077	58.82005	6.4	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	475.00	132594.630699999	6537527.907
6017	17.63077	58.82005	6.8	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	125.00	132594.630699999	6537527.907
6018	17.63077	58.82005	6.9	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	100.00	132594.630699999	6537527.907
6019	17.63077	58.82005	7	5.907752037	16.1750106812	4.0057349205	16.919052124	0.33	9.38	132594.630699999	6537527.907
6020	17.63077	58.82005	7.1	5.907752037	16.1750106812	4.0057349205	16.919052124	2.98	106.25	132594.630699999	6537527.907
6021	17.63077	58.82005	7.2	5.907752037	16.1750106812	4.0057349205	16.919052124	0.29	120.83	132594.630699999	6537527.907
6022	17.63077	58.82005	7.3	5.907752037	16.1750106812	4.0057349205	16.919052124	0.01	18.75	132594.630699999	6537527.907
6023	17.63077	58.82005	7.4	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	41.67	132594.630699999	6537527.907
6024	17.63077	58.82005	7.5	5.907752037	16.1750106812	4.0057349205	16.919052124	3.23	58.33	132594.630699999	6537527.907
6025	17.63077	58.82005	7.7	5.907752037	16.1750106812	4.0057349205	16.919052124	6.73	50.00	132594.630699999	6537527.907
6026	17.63077	58.82005	7.8	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	75.00	132594.630699999	6537527.907
6027	17.63077	58.82005	8.1	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	31.33	132594.630699999	6537527.907
6028	17.63077	58.82005	8.3	5.907752037	16.1750106812	4.0057349205	16.919052124	2.43	108.33	132594.630699999	6537527.907
6029	17.63077	58.82005	8.8	5.907752037	16.1750106812	4.0057349205	16.919052124	0.00	25.00	132594.630699999	6537527.907
6030	17.68692	58.79245	0.2	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.45	170.00	135535.091899998	6534161.09739999
6031	17.68692	58.79245	0.3	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.27	62.50	135535.091899998	6534161.09739999
6032	17.68692	58.79245	0.4	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	75.00	135535.091899998	6534161.09739999
6033	17.68692	58.79245	0.5	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.10	192.39	135535.091899998	6534161.09739999
6034	17.68692	58.79245	0.6	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	162.50	135535.091899998	6534161.09739999
6035	17.68692	58.79245	0.7	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	0.00	135535.091899998	6534161.09739999
6036	17.68692	58.79245	0.8	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.25	50.00	135535.091899998	6534161.09739999
6037	17.68692	58.79245	1.7	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.12	691.67	135535.091899998	6534161.09739999
6038	17.68692	58.79245	1.8	5.8782548904	16.1481819153	3.9793221951	16.9903888702	226.37	432.41	135535.091899998	6534161.09739999
6039	17.68692	58.79245	1.9	5.8782548904	16.1481819153	3.9793221951	16.9903888702	19.25	450.00	135535.091899998	6534161.09739999
6040	17.68692	58.79245	2	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.23	340.00	135535.091899998	6534161.09739999
6041	17.68692	58.79245	2.1	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	1469.44	135535.091899998	6534161.09739999
6042	17.68692	58.79245	2.2	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	283.33	135535.091899998	6534161.09739999
6043	17.68692	58.79245	4.5	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	94.44	135535.091899998	6534161.09739999
6044	17.68692	58.79245	4.6	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	108.33	135535.091899998	6534161.09739999
6045	17.68692	58.79245	4.7	5.8782548904	16.1481819153	3.9793221951	16.9903888702	1.05	186.90	135535.091899998	6534161.09739999
6046	17.68692	58.79245	4.8	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.05	115.03	135535.091899998	6534161.09739999
6047	17.68692	58.79245	4.9	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.21	100.00	135535.091899998	6534161.09739999
6048	17.68692	58.79245	5	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.27	62.50	135535.091899998	6534161.09739999
6049	17.68692	58.79245	5.1	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	825.00	135535.091899998	6534161.09739999
6050	17.68692	58.79245	5.2	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.45	200.00	135535.091899998	6534161.09739999
6051	17.68692	58.79245	8.6	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	100.00	135535.091899998	6534161.09739999
6052	17.68692	58.79245	8.7	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	50.00	135535.091899998	6534161.09739999
6053	17.68692	58.79245	8.8	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	0.00	135535.091899998	6534161.09739999
6054	17.68692	58.79245	8.9	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	318.75	135535.091899998	6534161.09739999
6055	17.68692	58.79245	9	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	33.33	135535.091899998	6534161.09739999
6056	17.68692	58.79245	9.1	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.01	41.67	135535.091899998	6534161.09739999
6057	17.68692	58.79245	9.2	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	78.57	135535.091899998	6534161.09739999
6058	17.68692	58.79245	9.3	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.07	36.00	135535.091899998	6534161.09739999
6059	17.68692	58.79245	9.4	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	95.00	135535.091899998	6534161.09739999
6060	17.68692	58.79245	9.5	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	33.33	135535.091899998	6534161.09739999
6061	17.68692	58.79245	13.2	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	75.00	135535.091899998	6534161.09739999
6062	17.68692	58.79245	13.5	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	25.00	135535.091899998	6534161.09739999
6063	17.68692	58.79245	13.8	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.12	33.33	135535.091899998	6534161.09739999
6064	17.68692	58.79245	13.9	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	12.50	135535.091899998	6534161.09739999
6065	17.68692	58.79245	14	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	29.17	135535.091899998	6534161.09739999
6066	17.68692	58.79245	14.1	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	20.83	135535.091899998	6534161.09739999
6067	17.68692	58.79245	14.3	5.8782548904	16.1481819153	3.9793221951	16.9903888702	0.00	0.00	135535.091899998	6534161.09739999
6068	18.09543	57.27507	0.3	6.9561014175	17.7852230072	4.6082968712	18.7080440521	222.07	408.33	144198.156000003	6363660.6369
6069	18.09543	57.27507	0.4	6.9561014175	17.7852230072	4.6082968712	18.7080440521	151.77	218.75	144198.156000003	6363660.6369
6070	18.09543	57.27507	0.5	6.9561014175	17.7852230072	4.6082968712	18.7080440521	43.74	296.43	144198.156000003	6363660.6369
6071	18.09543	57.27507	0.6	6.9561014175	17.7852230072	4.6082968712	18.7080440521	811.61	129.17	144198.156000003	6363660.6369
6072	18.09543	57.27507	0.7	6.9561014175	17.7852230072	4.6082968712	18.7080440521	796.64	591.67	144198.156000003	6363660.6369
6073	18.09543	57.27507	0.8	6.9561014175	17.7852230072	4.6082968712	18.7080440521	298.74	316.67	144198.156000003	6363660.6369
6074	18.09543	57.27507	0.9	6.9561014175	17.7852230072	4.6082968712	18.7080440521	832.32	358.33	144198.156000003	6363660.6369
6075	18.09543	57.27507	1	6.9561014175	17.7852230072	4.6082968712	18.7080440521	400.74	1350.00	144198.156000003	6363660.6369
6076	18.09543	57.27507	1.1	6.9561014175	17.7852230072	4.6082968712	18.7080440521	1218.10	1325.00	144198.156000003	6363660.6369
6077	18.09543	57.27507	1.2	6.9561014175	17.7852230072	4.6082968712	18.7080440521	613.59	6.25	144198.156000003	6363660.6369
6078	18.09543	57.27507	1.3	6.9561014175	17.7852230072	4.6082968712	18.7080440521	7.71	75.00	144198.156000003	6363660.6369
6079	18.09543	57.27507	2.2	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	175.00	144198.156000003	6363660.6369
6080	18.09543	57.27507	2.3	6.9561014175	17.7852230072	4.6082968712	18.7080440521	351.18	1122.22	144198.156000003	6363660.6369
6081	18.09543	57.27507	2.4	6.9561014175	17.7852230072	4.6082968712	18.7080440521	70.41	1416.67	144198.156000003	6363660.6369
6082	18.09543	57.27507	2.5	6.9561014175	17.7852230072	4.6082968712	18.7080440521	176.90	280.00	144198.156000003	6363660.6369
6083	18.09543	57.27507	2.6	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.01	433.33	144198.156000003	6363660.6369
6084	18.09543	57.27507	2.8	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	191.67	144198.156000003	6363660.6369
6085	18.09543	57.27507	2.9	6.9561014175	17.7852230072	4.6082968712	18.7080440521	706.12	116.67	144198.156000003	6363660.6369
6086	18.09543	57.27507	3	6.9561014175	17.7852230072	4.6082968712	18.7080440521	38.51	575.00	144198.156000003	6363660.6369
6087	18.09543	57.27507	3.7	6.9561014175	17.7852230072	4.6082968712	18.7080440521	137.35	175.00	144198.156000003	6363660.6369
6088	18.09543	57.27507	4.7	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	0.00	144198.156000003	6363660.6369
6089	18.09543	57.27507	5	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	366.67	144198.156000003	6363660.6369
6090	18.09543	57.27507	5.1	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.02	102.08	144198.156000003	6363660.6369
6091	18.09543	57.27507	5.2	6.9561014175	17.7852230072	4.6082968712	18.7080440521	7.49	1625.00	144198.156000003	6363660.6369
6092	18.09543	57.27507	5.3	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	0.00	144198.156000003	6363660.6369
6093	18.09543	57.27507	5.4	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	163.89	144198.156000003	6363660.6369
6094	18.09543	57.27507	5.5	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	1575.00	144198.156000003	6363660.6369
6095	18.09543	57.27507	5.6	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	520.00	144198.156000003	6363660.6369
6096	18.09543	57.27507	7.9	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	0.00	144198.156000003	6363660.6369
6097	18.09543	57.27507	8.2	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.02	75.00	144198.156000003	6363660.6369
6098	18.09543	57.27507	8.3	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.00	0.00	144198.156000003	6363660.6369
6099	18.09543	57.27507	8.4	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.29	254.17	144198.156000003	6363660.6369
6100	18.09543	57.27507	8.5	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.03	9.38	144198.156000003	6363660.6369
6101	18.09543	57.27507	8.6	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.15	100.00	144198.156000003	6363660.6369
6102	18.09543	57.27507	8.7	6.9561014175	17.7852230072	4.6082968712	18.7080440521	0.03	118.75	144198.156000003	6363660.6369
6103	18.13747	56.93115	0.2	7.103729248	17.0620498657	4.7035927773	18.3308105469	657.63	437.50	143380.843599997	6325273.605
6104	18.13747	56.93115	0.3	7.103729248	17.0620498657	4.7035927773	18.3308105469	331.68	454.55	143380.843599997	6325273.605
6105	18.13747	56.93115	0.4	7.103729248	17.0620498657	4.7035927773	18.3308105469	279.85	1712.50	143380.843599997	6325273.605
6106	18.13747	56.93115	0.5	7.103729248	17.0620498657	4.7035927773	18.3308105469	256.84	1103.13	143380.843599997	6325273.605
6107	18.13747	56.93115	2.3	7.103729248	17.0620498657	4.7035927773	18.3308105469	48.42	125.00	143380.843599997	6325273.605
6108	18.13747	56.93115	2.4	7.103729248	17.0620498657	4.7035927773	18.3308105469	0.00	6358.33	143380.843599997	6325273.605
